Data_Pedido,ID_Distribuidor,Regiao_Distribuidor,Porte_Distribuidor,ID_Produto,Categoria_Produto,Teve_Desconto_Volume,Faturado_R$,Volume_Vendido_Lotes
2022-11-10 17:01:28.244122064,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,90000.0,6
2022-11-11 08:32:53.786893448,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,55500.0,3
2022-11-12 00:04:19.329664832,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,132000.0,6
2022-11-12 15:35:44.872436220,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,525000.0,15
2022-11-13 07:07:10.415207604,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,210000.0,6
2022-11-13 22:38:35.957978992,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,132000.0,6
2022-11-14 14:10:01.500750376,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,55000.0,11
2022-11-15 05:41:27.043521764,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,75000.0,5
2022-11-15 21:12:52.586293148,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,525000.0,15
2022-11-16 12:44:18.129064532,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,65000.0,13
2022-11-17 04:15:43.671835920,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2022-11-17 19:47:09.214607304,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,1,631750.0,19
2022-11-18 11:18:34.757378692,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,264000.0,12
2022-11-19 02:50:00.300150076,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,264000.0,12
2022-11-19 18:21:25.842921460,DIST_PE_01,Nordeste,Pequeno,PROD_J01,Joelho,0,45000.0,3
2022-11-20 09:52:51.385692848,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,220000.0,10
2022-11-21 01:24:16.928464232,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,350000.0,10
2022-11-21 16:55:42.471235620,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,225000.0,15
2022-11-22 08:27:08.014007004,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,242000.0,11
2022-11-22 23:58:33.556778392,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,10000.0,2
2022-11-23 15:29:59.099549776,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,92500.0,5
2022-11-24 07:01:24.642321160,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,30000.0,2
2022-11-24 22:32:50.185092548,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,330000.0,15
2022-11-25 14:04:15.727863932,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,10000.0,2
2022-11-26 05:35:41.270635320,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,25000.0,5
2022-11-26 21:07:06.813406704,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,55000.0,11
2022-11-27 12:38:32.356178092,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,100000.0,4
2022-11-28 04:09:57.898949476,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,132000.0,6
2022-11-28 19:41:23.441720860,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,200000.0,8
2022-11-29 11:12:48.984492248,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,1,333925.0,19
2022-11-30 02:44:14.527263632,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,110000.0,5
2022-11-30 18:15:40.070035020,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,1,376200.0,18
2022-12-01 09:47:05.612806404,DIST_RJ_01,Sudeste,Medio,PROD_J02,Joelho,0,185000.0,10
2022-12-02 01:18:31.155577792,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2022-12-02 16:49:56.698349176,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,165000.0,11
2022-12-03 08:21:22.241120560,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,1,764750.0,23
2022-12-03 23:52:47.783891948,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,129500.0,7
2022-12-04 15:24:13.326663332,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,37000.0,2
2022-12-05 06:55:38.869434720,DIST_PE_01,Nordeste,Pequeno,PROD_Q02,Quadril,0,50000.0,2
2022-12-05 22:27:04.412206104,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,70000.0,2
2022-12-06 13:58:29.954977492,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,105000.0,7
2022-12-07 05:29:55.497748876,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,30000.0,6
2022-12-07 21:01:21.040520260,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2022-12-08 12:32:46.583291648,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,110000.0,5
2022-12-09 04:04:12.126063032,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,198000.0,9
2022-12-09 19:35:37.668834420,DIST_MG_01,Sudeste,Medio,PROD_Q02,Quadril,0,150000.0,6
2022-12-10 11:07:03.211605804,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,37000.0,2
2022-12-11 02:38:28.754377188,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,140000.0,4
2022-12-11 18:09:54.297148576,DIST_PE_01,Nordeste,Pequeno,PROD_J01,Joelho,0,45000.0,3
2022-12-12 09:41:19.839919960,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,256500.0,18
2022-12-13 01:12:45.382691348,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,105000.0,7
2022-12-13 16:44:10.925462732,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,88000.0,4
2022-12-14 08:15:36.468234120,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,1,480700.0,23
2022-12-14 23:47:02.011005504,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,176000.0,8
2022-12-15 15:18:27.553776888,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,135000.0,9
2022-12-16 06:49:53.096548276,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,45000.0,3
2022-12-16 22:21:18.639319660,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,185000.0,10
2022-12-17 13:52:44.182091048,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,225000.0,15
2022-12-18 05:24:09.724862432,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,1,80750.0,17
2022-12-18 20:55:35.267633820,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,150000.0,10
2022-12-19 12:27:00.810405204,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,166500.0,9
2022-12-20 03:58:26.353176588,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,35000.0,7
2022-12-20 19:29:51.895947976,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,210000.0,14
2022-12-21 11:01:17.438719360,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,44000.0,2
2022-12-22 02:32:42.981490748,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,55500.0,3
2022-12-22 18:04:08.524262132,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,30000.0,2
2022-12-23 09:35:34.067033520,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,176000.0,8
2022-12-24 01:06:59.609804904,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,203500.0,11
2022-12-24 16:38:25.152576288,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,198000.0,9
2022-12-25 08:09:50.695347676,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,280000.0,8
2022-12-25 23:41:16.238119060,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-12-26 15:12:41.780890448,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,111000.0,6
2022-12-27 06:44:07.323661832,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,1,698250.0,21
2022-12-27 22:15:32.866433216,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,30000.0,6
2022-12-28 13:46:58.409204604,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2022-12-29 05:18:23.951975988,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,75000.0,5
2022-12-29 20:49:49.494747376,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,180000.0,12
2022-12-30 12:21:15.037518760,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,280000.0,8
2022-12-31 03:52:40.580290148,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,228000.0,16
2022-12-31 19:24:06.123061532,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,75000.0,3
2023-01-01 10:55:31.665832916,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,60000.0,4
2023-01-02 02:26:57.208604304,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,154000.0,7
2023-01-02 17:58:22.751375688,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,15000.0,1
2023-01-03 09:29:48.294147076,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,40000.0,8
2023-01-04 01:01:13.836918460,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,75000.0,3
2023-01-04 16:32:39.379689848,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,30000.0,2
2023-01-05 08:04:04.922461232,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,350000.0,10
2023-01-05 23:35:30.465232616,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,100000.0,4
2023-01-06 15:06:56.008004004,DIST_PE_01,Nordeste,Pequeno,PROD_J01,Joelho,0,90000.0,6
2023-01-07 06:38:21.550775388,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,88000.0,4
2023-01-07 22:09:47.093546776,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,90000.0,6
2023-01-08 13:41:12.636318160,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,10000.0,2
2023-01-09 05:12:38.179089548,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,60000.0,4
2023-01-09 20:44:03.721860932,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,242000.0,11
2023-01-10 12:15:29.264632316,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,90000.0,6
2023-01-11 03:46:54.807403704,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,140000.0,4
2023-01-11 19:18:20.350175088,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,15000.0,3
2023-01-12 10:49:45.892946476,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,44000.0,2
2023-01-13 02:21:11.435717860,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,75000.0,5
2023-01-13 17:52:36.978489248,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,132000.0,6
2023-01-14 09:24:02.521260632,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2023-01-15 00:55:28.064032016,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,10000.0,2
2023-01-15 16:26:53.606803404,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,120000.0,8
2023-01-16 07:58:19.149574788,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,60000.0,4
2023-01-16 23:29:44.692346176,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2023-01-17 15:01:10.235117560,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,10000.0,2
2023-01-18 06:32:35.777888944,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,15000.0,3
2023-01-18 22:04:01.320660332,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,185000.0,10
2023-01-19 13:35:26.863431716,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,110000.0,5
2023-01-20 05:06:52.406203104,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,175000.0,5
2023-01-20 20:38:17.948974488,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,175000.0,5
2023-01-21 12:09:43.491745876,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,37000.0,2
2023-01-22 03:41:09.034517260,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,180000.0,12
2023-01-22 19:12:34.577288644,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,200000.0,8
2023-01-23 10:44:00.120060032,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,135000.0,9
2023-01-24 02:15:25.662831416,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,198000.0,9
2023-01-24 17:46:51.205602804,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,50000.0,2
2023-01-25 09:18:16.748374188,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,245000.0,7
2023-01-26 00:49:42.291145576,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,245000.0,7
2023-01-26 16:21:07.833916960,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2023-01-27 07:52:33.376688344,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,105000.0,7
2023-01-27 23:23:58.919459732,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,37000.0,2
2023-01-28 14:55:24.462231116,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,315000.0,9
2023-01-29 06:26:50.005002504,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,275000.0,11
2023-01-29 21:58:15.547773888,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,60000.0,4
2023-01-30 13:29:41.090545276,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,15000.0,3
2023-01-31 05:01:06.633316660,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,150000.0,10
2023-01-31 20:32:32.176088044,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,129500.0,7
2023-02-01 12:03:57.718859432,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-02-02 03:35:23.261630816,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,60000.0,12
2023-02-02 19:06:48.804402204,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,45000.0,3
2023-02-03 10:38:14.347173588,DIST_PE_01,Nordeste,Pequeno,PROD_C01,Coluna,0,245000.0,7
2023-02-04 02:09:39.889944976,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,50000.0,2
2023-02-04 17:41:05.432716360,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,105000.0,7
2023-02-05 09:12:30.975487744,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,45000.0,3
2023-02-06 00:43:56.518259132,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,75000.0,3
2023-02-06 16:15:22.061030516,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-02-07 07:46:47.603801904,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,88000.0,4
2023-02-07 23:18:13.146573288,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2023-02-08 14:49:38.689344672,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,105000.0,3
2023-02-09 06:21:04.232116060,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,75000.0,5
2023-02-09 21:52:29.774887444,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,264000.0,12
2023-02-10 13:23:55.317658832,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,150000.0,6
2023-02-11 04:55:20.860430216,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,385000.0,11
2023-02-11 20:26:46.403201604,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,110000.0,5
2023-02-12 11:58:11.945972988,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,110000.0,5
2023-02-13 03:29:37.488744372,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,75000.0,5
2023-02-13 19:01:03.031515760,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,110000.0,5
2023-02-14 10:32:28.574287144,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-02-15 02:03:54.117058532,DIST_AM_01,Norte,Pequeno,PROD_Q02,Quadril,0,200000.0,8
2023-02-15 17:35:19.659829916,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,140000.0,4
2023-02-16 09:06:45.202601304,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,70000.0,2
2023-02-17 00:38:10.745372688,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,286000.0,13
2023-02-17 16:09:36.288144072,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,30000.0,6
2023-02-18 07:41:01.830915460,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,175000.0,5
2023-02-18 23:12:27.373686844,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,60000.0,4
2023-02-19 14:43:52.916458232,DIST_PE_01,Nordeste,Pequeno,PROD_J02,Joelho,0,55500.0,3
2023-02-20 06:15:18.459229616,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,60000.0,4
2023-02-20 21:46:44.002001004,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,105000.0,7
2023-02-21 13:18:09.544772388,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,308000.0,14
2023-02-22 04:49:35.087543776,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,88000.0,4
2023-02-22 20:21:00.630315160,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,308000.0,14
2023-02-23 11:52:26.173086544,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-02-24 03:23:51.715857928,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,210000.0,6
2023-02-24 18:55:17.258629320,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,120000.0,8
2023-02-25 10:26:42.801400704,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,1,397100.0,19
2023-02-26 01:58:08.344172088,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,20000.0,4
2023-02-26 17:29:33.886943472,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-02-27 09:00:59.429714856,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,66000.0,3
2023-02-28 00:32:24.972486248,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,60000.0,4
2023-02-28 16:03:50.515257632,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,105000.0,7
2023-03-01 07:35:16.058029016,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,330000.0,15
2023-03-01 23:06:41.600800400,DIST_AM_01,Norte,Pequeno,PROD_Q02,Quadril,0,175000.0,7
2023-03-02 14:38:07.143571784,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,286000.0,13
2023-03-03 06:09:32.686343176,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,175000.0,7
2023-03-03 21:40:58.229114560,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,165000.0,11
2023-03-04 13:12:23.771885944,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,250000.0,10
2023-03-05 04:43:49.314657328,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,132000.0,6
2023-03-05 20:15:14.857428712,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,60000.0,12
2023-03-06 11:46:40.400200104,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-03-07 03:18:05.942971488,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,222000.0,12
2023-03-07 18:49:31.485742872,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,242000.0,11
2023-03-08 10:20:57.028514256,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,385000.0,11
2023-03-09 01:52:22.571285648,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-03-09 17:23:48.114057032,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,375000.0,15
2023-03-10 08:55:13.656828416,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,220000.0,10
2023-03-11 00:26:39.199599800,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,20000.0,4
2023-03-11 15:58:04.742371184,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,165000.0,11
2023-03-12 07:29:30.285142576,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,222000.0,12
2023-03-12 23:00:55.827913960,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2023-03-13 14:32:21.370685344,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,270750.0,19
2023-03-14 06:03:46.913456728,DIST_PE_01,Nordeste,Pequeno,PROD_Q02,Quadril,0,50000.0,2
2023-03-14 21:35:12.456228112,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,275000.0,11
2023-03-15 13:06:37.998999504,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,75000.0,5
2023-03-16 04:38:03.541770888,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,175000.0,5
2023-03-16 20:09:29.084542272,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-03-17 11:40:54.627313656,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-03-18 03:12:20.170085048,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-03-18 18:43:45.712856432,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,1,327750.0,23
2023-03-19 10:15:11.255627816,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,220000.0,10
2023-03-20 01:46:36.798399200,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-03-20 17:18:02.341170584,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,10000.0,2
2023-03-21 08:49:27.883941976,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,88000.0,4
2023-03-22 00:20:53.426713360,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,250000.0,10
2023-03-22 15:52:18.969484744,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,285000.0,20
2023-03-23 07:23:44.512256128,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,50000.0,10
2023-03-23 22:55:10.055027512,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,275000.0,11
2023-03-24 14:26:35.597798904,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2023-03-25 05:58:01.140570288,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,315000.0,9
2023-03-25 21:29:26.683341672,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,15000.0,3
2023-03-26 13:00:52.226113056,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,105000.0,3
2023-03-27 04:32:17.768884440,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,10000.0,2
2023-03-27 20:03:43.311655832,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,140000.0,4
2023-03-28 11:35:08.854427216,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,264000.0,12
2023-03-29 03:06:34.397198600,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,66000.0,3
2023-03-29 18:37:59.939969984,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,140000.0,4
2023-03-30 10:09:25.482741376,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,210000.0,6
2023-03-31 01:40:51.025512760,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,264000.0,12
2023-03-31 17:12:16.568284144,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,75000.0,5
2023-04-01 08:43:42.111055528,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,75000.0,3
2023-04-02 00:15:07.653826912,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2023-04-02 15:46:33.196598304,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,90000.0,6
2023-04-03 07:17:58.739369688,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,175000.0,5
2023-04-03 22:49:24.282141072,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,176000.0,8
2023-04-04 14:20:49.824912456,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,1,351500.0,20
2023-04-05 05:52:15.367683840,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,70000.0,2
2023-04-05 21:23:40.910455232,DIST_PE_01,Nordeste,Pequeno,PROD_C01,Coluna,0,70000.0,2
2023-04-06 12:55:06.453226616,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,50000.0,10
2023-04-07 04:26:31.995998000,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,150000.0,10
2023-04-07 19:57:57.538769384,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,525000.0,15
2023-04-08 11:29:23.081540776,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,105000.0,3
2023-04-09 03:00:48.624312160,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,185000.0,10
2023-04-09 18:32:14.167083544,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,140000.0,4
2023-04-10 10:03:39.709854928,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,75000.0,5
2023-04-11 01:35:05.252626312,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,66000.0,3
2023-04-11 17:06:30.795397704,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,225000.0,15
2023-04-12 08:37:56.338169088,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,150000.0,6
2023-04-13 00:09:21.880940472,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,198000.0,9
2023-04-13 15:40:47.423711856,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2023-04-14 07:12:12.966483240,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,45000.0,3
2023-04-14 22:43:38.509254632,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,198000.0,9
2023-04-15 14:15:04.052026016,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,150000.0,6
2023-04-16 05:46:29.594797400,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,135000.0,9
